Policy,Sample,Gender,RatingArea,NCD,ProtectedNCD,DrivingRestriction,VehicleAge,LossYear,Exposures,DevelopedLoss,PurePrem
52018,TRAIN,Female,4B,4+,Y,Any,8,2013,0.25,0,0
52019,TRAIN,Female,1A,3,N,Named,6,2014,0.25,0,0
52020,TRAIN,Female,2A,3,N,Any,10,2013,0.25,0,0
52021,TRAIN,Female,1B,0,N,Named,6,2014,0.25,0,0
52022,TRAIN,Female,4B,4+,N,Named,4,2014,0.25,0,0
52023,TRAIN,Female,2A,2,N,Named,1,2013,0.25,0,0
52024,TRAIN,Female,2A,4+,N,Any,7,2014,0.25,0,0
52025,TRAIN,Male,2B,4+,Y,Any,9,2014,0.25,0,0
52027,TRAIN,Female,2A,4+,Y,Named,1,2014,0.25,0,0
52028,TRAIN,Female,5B,4+,Y,Any,5,2013,0.25,0,0
52029,TRAIN,Female,6A,4+,Y,Named,6,2013,0.25,0,0
52030,TRAIN,Female,3B,0,N,Any,7,2013,0.25,0,0
52031,TRAIN,Male,1B,4+,N,Named,6,2014,0.25,0,0
52032,TRAIN,Male,1A,2,N,Any,2,2013,0.25,0,0
52034,TRAIN,Male,4A,0,N,Any,4,2014,0.25,0,0
52035,TRAIN,Female,2A,0,N,Any,4,2014,0.25,0,0
52036,TRAIN,Female,4B,1,N,Named,5,2014,0.25,0,0
52037,TRAIN,Female,1A,4+,Y,Any,4,2014,0.25,0,0
52038,TRAIN,Male,3B,4+,N,Named,10,2013,0.25,0,0
52039,TRAIN,Male,1A,2,N,Any,5,2013,0.25,0,0
52040,TRAIN,Female,1A,4+,N,Named,5,2014,0.25,0,0
52042,TRAIN,Female,2A,3,N,Any,9,2013,0.25,0,0
52043,TRAIN,Female,1A,4+,N,Named,8,2013,0.25,0,0
52044,TRAIN,Female,4A,4+,N,Named,9,2013,0.25,0,0
52046,TRAIN,Female,4A,4+,N,Any,3,2014,0.25,0,0
52047,TRAIN,Male,6A,4+,Y,Named,8,2013,0.25,0,0
52048,TRAIN,Female,5B,4+,Y,Any,2,2014,0.25,0,0
52049,TRAIN,Male,6A,4+,Y,Any,1,2013,0.25,0,0
52050,TRAIN,Male,2B,0,N,Named,0,2014,0.25,0,0
52053,TRAIN,Male,4B,4+,N,Named,5,2014,0.25,0,0
52054,TRAIN,Female,6A,4+,Y,Named,4,2013,0.25,0,0
52056,TRAIN,Female,2B,3,N,Named,6,2014,0.25,0,0
52057,TRAIN,Female,3A,1,N,Any,6,2013,0.25,0,0
52058,TRAIN,Male,1B,4+,N,Named,8,2014,0.25,0,0
52059,TRAIN,Male,4A,1,N,Any,6,2014,0.25,0,0
52061,TRAIN,Female,2B,0,N,Any,4,2013,0.25,0,0
52062,TRAIN,Male,6A,2,N,Named,7,2013,0.25,0,0
52063,TRAIN,Male,4A,0,N,Named,4,2013,0.25,0,0
52065,TRAIN,Male,2B,0,N,Any,12,2013,0.25,0,0
52066,TRAIN,Female,3A,4+,N,Any,10,2013,0.25,0,0
52068,TRAIN,Female,3A,4+,N,Named,2,2014,0.25,0,0
52070,TRAIN,Female,4A,1,N,Named,3,2014,0.25,0,0
52071,TRAIN,Female,6A,4+,N,Named,3,2014,0.25,0,0
52072,TRAIN,Female,3A,0,N,Named,11,2013,0.25,0,0
52073,TRAIN,Female,3A,4+,Y,Any,0,2013,0.25,0,0
52074,TRAIN,Male,3A,4+,Y,Any,7,2014,0.25,0,0
52075,TRAIN,Male,6A,3,N,Any,15,2013,0.25,0,0
52076,TRAIN,Female,5B,4+,Y,Named,4,2013,0.25,0,0
52078,TRAIN,Female,2B,2,N,Named,2,2014,0.25,0,0
52080,TRAIN,Male,1B,4+,N,Any,5,2014,0.25,0,0
52082,TRAIN,Male,2A,2,N,Any,15,2013,0.25,0,0
52083,TRAIN,Male,1A,4+,Y,Any,9,2014,0.25,0,0
52084,TRAIN,Female,1B,4+,Y,Named,3,2014,0.25,0,0
52085,TRAIN,Female,3A,4+,N,Named,3,2014,0.25,0,0
52086,TRAIN,Male,5B,4+,N,Named,12,2014,0.25,0,0
52087,TRAIN,Male,3A,2,N,Named,1,2013,0.25,0,0
52088,TRAIN,Male,2A,0,N,Any,9,2013,0.25,0,0
52089,TRAIN,Female,5B,4+,Y,Named,11,2014,0.25,0,0
52090,TRAIN,Male,1A,4+,N,Any,0,2013,0.25,0,0
52092,TRAIN,Female,5B,2,N,Named,10,2013,0.25,0,0
52093,TRAIN,Male,1B,1,N,Named,2,2014,0.25,0,0
52094,TRAIN,Male,2B,3,N,Named,12,2013,0.25,0,0
52095,TRAIN,Male,6A,1,N,Named,15,2014,0.25,0,0
52097,TRAIN,Male,2B,2,N,Any,7,2014,0.25,0,0
52098,TRAIN,Female,3A,4+,N,Any,10,2014,0.25,0,0
52099,TRAIN,Female,4B,4+,N,Named,5,2013,0.25,0,0
52100,TRAIN,Male,1B,4+,Y,Named,0,2013,0.25,0,0
52101,TRAIN,Male,5A,2,N,Named,5,2013,0.25,0,0
52102,TRAIN,Female,2A,4+,N,Named,5,2013,0.25,0,0
52103,TRAIN,Male,2A,0,N,Any,4,2014,0.25,0,0
52104,TRAIN,Female,1A,3,N,Named,5,2014,0.25,0,0
52105,TRAIN,Female,3A,4+,Y,Any,4,2014,0.25,0,0
52106,TRAIN,Male,1B,0,N,Named,5,2013,0.25,0,0
52107,TRAIN,Male,3B,4+,Y,Any,1,2013,0.25,0,0
52108,TRAIN,Female,2B,4+,N,Named,10,2014,0.25,0,0
52109,TRAIN,Female,5B,2,N,Named,7,2014,0.25,0,0
52110,TRAIN,Female,6A,4+,N,Named,14,2014,0.25,0,0
52111,TRAIN,Male,2B,4+,N,Any,1,2014,0.25,0,0
52112,TRAIN,Male,1A,4+,N,Any,0,2014,0.25,0,0
52116,TRAIN,Male,5B,4+,N,Named,4,2013,0.25,0,0
52117,TRAIN,Male,2A,4+,N,Named,3,2013,0.25,0,0
52118,TRAIN,Female,2B,4+,Y,Any,0,2014,0.25,0,0
52119,TRAIN,Female,1A,0,N,Named,8,2014,0.25,0,0
52120,TRAIN,Female,6A,2,N,Named,6,2013,0.25,0,0
52122,TRAIN,Female,4B,4+,Y,Any,1,2014,0.25,0,0
52123,TRAIN,Male,2B,1,N,Any,9,2014,0.25,0,0
52124,TRAIN,Female,6A,4+,N,Named,6,2013,0.25,0,0
52125,TRAIN,Male,2B,4+,N,Named,0,2014,0.25,0,0
52126,TRAIN,Female,2A,1,N,Named,5,2013,0.25,0,0
52127,TRAIN,Female,1A,0,N,Any,7,2014,0.25,0,0
52128,TRAIN,Female,2B,2,N,Any,7,2014,0.25,0,0
52129,TRAIN,Male,2B,0,N,Any,5,2014,0.25,0,0
52130,TRAIN,Male,3A,4+,N,Named,8,2014,0.25,0,0
52133,TRAIN,Male,4A,1,N,Named,3,2014,0.25,0,0
52134,TRAIN,Male,6A,4+,Y,Named,3,2013,0.25,0,0
52135,TRAIN,Female,5A,2,N,Named,0,2013,0.25,0,0
52137,TRAIN,Female,2B,4+,N,Named,8,2014,0.25,0,0
52138,TRAIN,Male,2B,4+,N,Any,9,2014,0.25,0,0
52139,TRAIN,Female,1A,4+,N,Named,2,2013,0.25,0,0
52140,TRAIN,Female,3B,4+,N,Any,10,2014,0.25,0,0
52141,TRAIN,Male,6A,2,N,Named,5,2014,0.25,0,0
52143,TRAIN,Female,4A,4+,N,Any,8,2014,0.25,0,0
52145,TRAIN,Female,2A,2,N,Any,3,2013,0.25,0,0
52148,TRAIN,Female,3A,2,N,Named,7,2013,0.25,0,0
52149,TRAIN,Female,1A,4+,N,Any,11,2014,0.25,0,0
52150,TRAIN,Female,3A,2,N,Any,8,2014,0.25,0,0
52153,TRAIN,Female,2A,1,N,Any,2,2014,0.25,0,0
52154,TRAIN,Male,4A,4+,N,Any,7,2013,0.25,0,0
52155,TRAIN,Female,1A,2,N,Any,7,2013,0.25,0,0
52156,TRAIN,Female,3A,4+,N,Any,8,2014,0.25,0,0
52157,TRAIN,Male,2B,4+,N,Named,3,2013,0.25,0,0
52158,TRAIN,Female,3A,2,N,Named,4,2013,0.25,0,0
52159,TRAIN,Male,1A,0,N,Any,15,2013,0.25,0,0
52162,TRAIN,Male,2A,1,N,Named,3,2013,0.25,0,0
52163,TRAIN,Male,4B,1,N,Any,4,2013,0.25,0,0
52164,TRAIN,Female,2A,2,N,Named,4,2014,0.25,0,0
52165,TRAIN,Female,1A,1,N,Named,4,2013,0.25,0,0
52166,TRAIN,Female,5B,2,N,Named,7,2014,0.25,0,0
52167,TRAIN,Female,5B,1,N,Named,1,2014,0.25,0,0
52168,TRAIN,Male,1B,4+,N,Named,8,2014,0.25,0,0
52169,TRAIN,Female,2A,4+,Y,Any,5,2014,0.25,0,0
52170,TRAIN,Male,1B,4+,Y,Named,8,2014,0.25,0,0
52171,TRAIN,Male,5A,4+,N,Any,6,2014,0.25,0,0
52172,TRAIN,Female,5A,2,N,Named,1,2013,0.25,0,0
52173,TRAIN,Female,6A,0,N,Named,7,2014,0.25,0,0
52174,TRAIN,Female,1B,3,N,Named,2,2013,0.25,0,0
52175,TRAIN,Female,4A,4+,Y,Named,3,2013,0.25,0,0
52176,TRAIN,Female,1A,0,N,Any,15,2013,0.25,0,0
52177,TRAIN,Male,1B,2,N,Any,1,2014,0.25,0,0
52178,TRAIN,Female,2B,0,N,Named,1,2014,0.25,0,0
52179,TRAIN,Female,3A,4+,Y,Named,9,2014,0.25,0,0
52181,TRAIN,Male,1B,2,N,Named,9,2014,0.25,0,0
52182,TRAIN,Male,5B,4+,N,Any,7,2013,0.25,0,0
52183,TRAIN,Male,2B,3,N,Named,4,2013,0.25,0,0
52184,TRAIN,Female,2A,4+,N,Any,7,2013,0.25,0,0
52185,TRAIN,Male,1B,1,N,Named,9,2013,0.25,0,0
52186,TRAIN,Female,6A,4+,N,Any,6,2013,0.25,0,0
52187,TRAIN,Male,3B,4+,Y,Any,8,2014,0.25,0,0
52188,TRAIN,Male,3B,4+,Y,Named,3,2013,0.25,0,0
52189,TRAIN,Female,2A,3,N,Named,6,2013,0.25,0,0
52190,TRAIN,Female,4B,4+,N,Named,7,2013,0.25,0,0
52191,TRAIN,Male,3B,4+,Y,Any,1,2014,0.25,0,0
52192,TRAIN,Female,4B,2,N,Any,4,2014,0.25,0,0
52193,TRAIN,Male,5A,2,N,Named,5,2014,0.25,0,0
52194,TRAIN,Male,1A,4+,Y,Named,0,2014,0.25,0,0
52195,TRAIN,Female,1B,4+,Y,Any,0,2014,0.25,0,0
52196,TRAIN,Female,3A,2,N,Named,8,2013,0.25,0,0
52197,TRAIN,Female,2A,4+,N,Named,11,2014,0.25,0,0
52198,TRAIN,Male,4A,3,N,Named,4,2013,0.25,0,0
52199,TRAIN,Female,1B,2,N,Named,0,2014,0.25,0,0
52200,TRAIN,Male,4A,4+,Y,Named,2,2013,0.25,0,0
52201,TRAIN,Male,3A,1,N,Named,7,2013,0.25,0,0
52202,TRAIN,Female,1A,1,N,Named,10,2013,0.25,0,0
52203,TRAIN,Female,3B,3,N,Named,8,2014,0.25,0,0
52204,TRAIN,Male,3B,4+,N,Named,9,2014,0.25,0,0
52205,TRAIN,Female,2A,4+,Y,Any,2,2013,0.25,0,0
52207,TRAIN,Female,2A,3,N,Named,5,2014,0.25,0,0
52208,TRAIN,Female,3A,0,N,Named,10,2013,0.25,0,0
52209,TRAIN,Male,3B,4+,Y,Named,4,2013,0.25,0,0
52210,TRAIN,Male,2A,2,N,Any,3,2014,0.25,0,0
52211,TRAIN,Female,5B,0,N,Any,3,2014,0.25,0,0
52212,TRAIN,Male,2A,4+,Y,Any,10,2014,0.25,0,0
52213,TRAIN,Female,3B,4+,N,Named,4,2013,0.25,0,0
52214,TRAIN,Male,3A,4+,N,Named,2,2014,0.25,0,0
52215,TRAIN,Female,2B,0,N,Any,3,2013,0.25,0,0
52216,TRAIN,Male,1B,0,N,Named,5,2014,0.25,0,0
52217,TRAIN,Male,2B,4+,N,Named,10,2014,0.25,0,0
52218,TRAIN,Male,1B,4+,N,Any,3,2014,0.25,0,0
52219,TRAIN,Male,1A,4+,N,Named,1,2013,0.25,0,0
52221,TRAIN,Male,1A,4+,N,Any,7,2013,0.25,0,0
52222,TRAIN,Female,2A,2,N,Any,10,2014,0.25,0,0
52223,TRAIN,Male,5A,4+,N,Named,1,2013,0.25,0,0
52224,TRAIN,Female,3A,1,N,Any,9,2013,0.25,0,0
52226,TRAIN,Female,1B,4+,Y,Any,3,2014,0.25,0,0
52227,TRAIN,Male,5B,1,N,Any,6,2013,0.25,0,0
52228,TRAIN,Male,2A,4+,Y,Any,6,2014,0.25,0,0
52230,TRAIN,Male,1B,3,N,Any,8,2013,0.25,0,0
52231,TRAIN,Male,2B,4+,N,Named,1,2013,0.25,0,0
52232,TRAIN,Male,5A,1,N,Named,7,2013,0.25,0,0
52233,TRAIN,Male,3A,4+,N,Named,9,2013,0.25,0,0
52234,TRAIN,Female,1B,1,N,Named,9,2014,0.25,0,0
52235,TRAIN,Male,3B,2,N,Named,4,2013,0.25,0,0
52236,TRAIN,Male,6A,2,N,Named,6,2013,0.25,0,0
52237,TRAIN,Female,4B,4+,N,Named,7,2014,0.25,0,0
52238,TRAIN,Male,4A,2,N,Any,7,2013,0.25,0,0
52239,TRAIN,Male,3A,4+,N,Any,1,2013,0.25,0,0
52240,TRAIN,Male,6A,4+,Y,Named,7,2013,0.25,0,0
52241,TRAIN,Male,4A,4+,Y,Any,9,2014,0.25,0,0
52242,TRAIN,Female,6A,3,N,Any,6,2014,0.25,0,0
52243,TRAIN,Female,2A,4+,N,Named,8,2013,0.25,0,0
52245,TRAIN,Female,5B,4+,N,Named,7,2014,0.25,0,0
52246,TRAIN,Male,2A,4+,N,Named,1,2013,0.25,0,0
52247,TRAIN,Female,4B,4+,N,Any,1,2014,0.25,0,0
52248,TRAIN,Female,2A,0,N,Any,5,2014,0.25,0,0
52249,TRAIN,Male,2B,1,N,Any,1,2013,0.25,0,0
52250,TRAIN,Female,2A,4+,Y,Named,11,2013,0.25,0,0
52252,TRAIN,Male,6A,0,N,Named,8,2013,0.25,0,0
52254,TRAIN,Male,3B,4+,N,Any,3,2014,0.25,0,0
52255,TRAIN,Male,2A,4+,Y,Any,7,2013,0.25,0,0
52256,TRAIN,Male,3A,1,N,Named,2,2013,0.25,0,0
52257,TRAIN,Female,4B,4+,Y,Named,6,2013,0.25,0,0
52258,TRAIN,Male,1A,3,N,Any,11,2014,0.25,0,0
52259,TRAIN,Female,1A,4+,Y,Named,5,2014,0.24,0,0
52261,TRAIN,Male,4B,2,N,Named,3,2013,0.24,0,0
52262,TRAIN,Female,2A,4+,N,Any,1,2013,0.24,0,0
52263,TRAIN,Male,1A,4+,N,Any,8,2014,0.24,0,0
52265,TRAIN,Male,3B,1,N,Named,1,2014,0.24,0,0
52266,TRAIN,Female,1A,4+,Y,Any,2,2013,0.24,0,0
52267,TRAIN,Female,1B,4+,N,Any,3,2013,0.24,0,0
52269,TRAIN,Female,2B,4+,N,Any,1,2013,0.24,0,0
52270,TRAIN,Female,3B,4+,N,Named,9,2014,0.24,0,0
52273,TRAIN,Male,5A,0,N,Named,2,2014,0.24,0,0
52274,TRAIN,Male,5A,3,N,Any,7,2014,0.24,0,0
52275,TRAIN,Female,5B,4+,N,Named,9,2013,0.24,0,0
52276,TRAIN,Female,3A,1,N,Named,0,2014,0.24,0,0
52277,TRAIN,Male,3B,4+,N,Named,2,2013,0.24,0,0
52278,TRAIN,Female,1A,3,N,Named,7,2014,0.24,0,0
52279,TRAIN,Female,3A,4+,N,Named,1,2014,0.24,0,0
52280,TRAIN,Female,1A,3,N,Any,6,2014,0.24,0,0
52281,TRAIN,Male,1A,4+,N,Any,0,2013,0.24,0,0
52282,TRAIN,Female,2A,4+,N,Named,6,2013,0.24,0,0
52283,TRAIN,Female,4B,4+,Y,Named,2,2013,0.24,0,0
52287,TRAIN,Male,6A,1,N,Named,6,2013,0.24,0,0
52288,TRAIN,Male,4B,4+,Y,Named,0,2013,0.24,0,0
52289,TRAIN,Male,6A,4+,Y,Named,7,2014,0.24,0,0
52290,TRAIN,Female,3B,1,N,Named,1,2014,0.24,0,0
52291,TRAIN,Female,1B,2,N,Any,6,2014,0.24,0,0
52293,TRAIN,Female,2A,4+,Y,Any,7,2014,0.24,0,0
52294,TRAIN,Male,5B,4+,N,Named,14,2014,0.24,0,0
52297,TRAIN,Female,6A,3,N,Any,3,2014,0.24,0,0
52298,TRAIN,Male,3B,0,N,Named,9,2014,0.24,0,0
52299,TRAIN,Male,6A,4+,Y,Named,10,2013,0.24,0,0
52301,TRAIN,Male,4A,4+,Y,Any,3,2013,0.24,0,0
52303,TRAIN,Female,5A,3,N,Named,1,2014,0.24,0,0
52304,TRAIN,Male,1A,2,N,Named,3,2013,0.24,0,0
52305,TRAIN,Female,6A,1,N,Any,8,2013,0.24,0,0
52307,TRAIN,Female,4A,4+,Y,Any,1,2014,0.24,0,0
52308,TRAIN,Male,2B,4+,N,Any,4,2014,0.24,0,0
52309,TRAIN,Male,4B,1,N,Any,1,2014,0.24,0,0
52310,TRAIN,Male,1B,4+,Y,Any,9,2013,0.24,0,0
52311,TRAIN,Female,3A,0,N,Named,4,2013,0.24,0,0
52312,TRAIN,Female,4B,4+,N,Named,2,2014,0.24,0,0
52314,TRAIN,Male,3A,4+,N,Named,15,2014,0.24,0,0
52315,TRAIN,Female,1B,4+,Y,Any,8,2013,0.24,0,0
52316,TRAIN,Female,2A,4+,N,Named,7,2014,0.24,0,0
52317,TRAIN,Female,4A,1,N,Any,8,2014,0.24,0,0
52318,TRAIN,Female,1A,4+,N,Named,4,2013,0.24,0,0
52319,TRAIN,Male,2A,4+,Y,Named,2,2013,0.24,0,0
52320,TRAIN,Male,1B,4+,N,Named,9,2013,0.24,0,0
52321,TRAIN,Male,1A,4+,Y,Any,0,2014,0.24,0,0
52322,TRAIN,Female,1A,0,N,Any,1,2013,0.24,0,0
52323,TRAIN,Female,5A,4+,Y,Any,3,2014,0.24,0,0
52324,TRAIN,Female,1A,4+,Y,Named,7,2014,0.24,0,0
52325,TRAIN,Female,2B,0,N,Any,8,2013,0.24,0,0
52327,TRAIN,Female,2B,0,N,Named,5,2014,0.24,0,0
52328,TRAIN,Female,3A,0,N,Named,1,2014,0.24,0,0
52330,TRAIN,Male,4B,4+,N,Any,3,2013,0.24,0,0
52331,TRAIN,Male,2A,0,N,Named,0,2013,0.24,0,0
52332,TRAIN,Male,2B,3,N,Named,5,2014,0.24,0,0
52333,TRAIN,Female,1B,4+,Y,Any,6,2014,0.24,0,0
52334,TRAIN,Female,3A,2,N,Any,10,2014,0.24,0,0
52335,TRAIN,Male,3A,2,N,Named,0,2013,0.24,0,0
52336,TRAIN,Female,3B,1,N,Named,1,2014,0.24,0,0
52337,TRAIN,Male,4B,2,N,Named,2,2013,0.24,0,0
52338,TRAIN,Female,3A,1,N,Named,7,2013,0.24,0,0
52339,TRAIN,Male,5A,4+,N,Named,15,2014,0.24,0,0
52340,TRAIN,Female,5B,0,N,Any,3,2014,0.24,0,0
52341,TRAIN,Female,2B,1,N,Named,5,2014,0.24,0,0
52344,TRAIN,Male,3A,1,N,Any,8,2014,0.24,0,0
52345,TRAIN,Male,1A,4+,Y,Any,5,2014,0.24,0,0
52346,TRAIN,Male,3B,0,N,Any,2,2013,0.24,0,0
52348,TRAIN,Male,4B,2,N,Named,4,2014,0.24,0,0
52350,TRAIN,Male,1B,2,N,Named,2,2014,0.24,0,0
52351,TRAIN,Female,2B,4+,N,Named,5,2013,0.24,0,0
52352,TRAIN,Male,1B,4+,N,Named,4,2013,0.24,0,0
52353,TRAIN,Male,4B,4+,N,Named,8,2014,0.24,0,0
52354,TRAIN,Female,3B,4+,Y,Named,10,2013,0.24,0,0
52356,TRAIN,Male,6A,1,N,Any,5,2014,0.24,0,0
52357,TRAIN,Female,6A,2,N,Named,6,2014,0.24,0,0
52358,TRAIN,Male,2B,2,N,Named,8,2014,0.24,0,0
52359,TRAIN,Female,6A,4+,N,Any,3,2014,0.24,0,0
52361,TRAIN,Female,2A,0,N,Any,5,2013,0.24,0,0
52362,TRAIN,Male,2A,2,N,Named,6,2014,0.24,0,0
52363,TRAIN,Male,5A,3,N,Any,1,2013,0.24,0,0
52364,TRAIN,Female,4B,4+,Y,Any,3,2014,0.24,0,0
52365,TRAIN,Female,3A,0,N,Named,4,2014,0.24,0,0
52366,TRAIN,Male,1A,0,N,Named,3,2014,0.24,0,0
52367,TRAIN,Male,5A,0,N,Named,11,2014,0.24,0,0
52368,TRAIN,Female,3A,3,N,Any,4,2014,0.24,0,0
52369,TRAIN,Female,5A,3,N,Named,3,2013,0.24,0,0
52370,TRAIN,Female,3A,4+,Y,Named,8,2014,0.24,0,0
52371,TRAIN,Female,3A,4+,Y,Named,8,2014,0.24,0,0
52372,TRAIN,Female,3A,4+,N,Any,5,2014,0.24,0,0
52373,TRAIN,Male,3B,4+,Y,Any,6,2014,0.24,0,0
52374,TRAIN,Male,3B,3,N,Any,12,2014,0.24,0,0
52375,TRAIN,Female,4A,1,N,Named,9,2013,0.24,0,0
52376,TRAIN,Male,3B,3,N,Named,4,2014,0.24,0,0
52377,TRAIN,Female,5A,3,N,Named,0,2013,0.24,0,0
52378,TRAIN,Female,1A,1,N,Any,6,2013,0.24,0,0
52379,TRAIN,Male,3A,4+,N,Named,8,2013,0.24,0,0
52380,TRAIN,Female,2A,2,N,Named,6,2013,0.24,0,0
52381,TRAIN,Male,2B,3,N,Named,1,2013,0.24,0,0
52383,TRAIN,Female,5A,4+,Y,Named,5,2014,0.24,0,0
52384,TRAIN,Male,4A,4+,N,Named,7,2014,0.24,0,0
52387,TRAIN,Male,1B,1,N,Named,4,2014,0.24,0,0
52389,TRAIN,Female,1B,2,N,Any,7,2013,0.24,0,0
52391,TRAIN,Female,6A,3,N,Named,8,2014,0.24,0,0
52392,TRAIN,Male,4A,2,N,Any,9,2013,0.24,0,0
52393,TRAIN,Female,2B,4+,Y,Named,4,2014,0.24,0,0
52395,TRAIN,Female,5B,3,N,Named,6,2014,0.24,0,0
52396,TRAIN,Female,2B,0,N,Named,0,2013,0.24,0,0
52397,TRAIN,Male,3A,4+,Y,Any,0,2013,0.24,0,0
52398,TRAIN,Male,5A,0,N,Any,2,2013,0.24,0,0
52399,TRAIN,Female,3A,4+,N,Any,7,2014,0.24,0,0
52401,TRAIN,Male,2A,4+,N,Named,4,2013,0.24,0,0
52402,TRAIN,Female,1B,3,N,Named,2,2014,0.24,0,0
52404,TRAIN,Male,4B,4+,N,Any,6,2014,0.24,0,0
52405,TRAIN,Male,2A,4+,Y,Any,8,2013,0.24,0,0
52406,TRAIN,Female,2B,0,N,Named,10,2013,0.24,0,0
52407,TRAIN,Female,3A,4+,N,Named,6,2014,0.24,0,0
52408,TRAIN,Male,1A,0,N,Named,2,2013,0.24,0,0
52409,TRAIN,Male,3B,4+,Y,Named,5,2014,0.24,0,0
52410,TRAIN,Female,2B,1,N,Named,8,2013,0.24,0,0
52411,TRAIN,Male,4A,2,N,Named,14,2014,0.24,0,0
52412,TRAIN,Female,4B,4+,N,Any,6,2014,0.24,0,0
52413,TRAIN,Female,2B,4+,N,Any,8,2014,0.24,0,0
52416,TRAIN,Female,3A,2,N,Named,3,2014,0.24,0,0
52417,TRAIN,Male,3B,2,N,Any,5,2014,0.24,0,0
52419,TRAIN,Male,3B,4+,Y,Named,2,2013,0.24,0,0
52420,TRAIN,Female,5B,0,N,Any,4,2014,0.24,0,0
52421,TRAIN,Female,2A,0,N,Any,7,2014,0.24,0,0
52422,TRAIN,Female,1B,3,N,Named,3,2014,0.24,0,0
52423,TRAIN,Male,4B,4+,Y,Named,3,2013,0.24,0,0
52426,TRAIN,Male,1B,4+,Y,Any,2,2014,0.24,0,0
52427,TRAIN,Male,5A,3,N,Named,1,2013,0.24,0,0
52428,TRAIN,Male,4A,3,N,Named,1,2014,0.24,0,0
52429,TRAIN,Female,1A,4+,N,Any,1,2013,0.24,0,0
52431,TRAIN,Male,6A,3,N,Any,3,2013,0.24,0,0
52432,TRAIN,Female,5A,4+,Y,Named,7,2014,0.24,0,0
52433,TRAIN,Male,4A,4+,N,Any,1,2013,0.24,0,0
52434,TRAIN,Male,3A,4+,N,Any,1,2013,0.24,0,0
52435,TRAIN,Male,4A,4+,Y,Any,10,2014,0.24,0,0
52437,TRAIN,Male,4B,4+,Y,Any,1,2014,0.24,0,0
52439,TRAIN,Female,3B,4+,Y,Any,4,2014,0.24,0,0
52440,TRAIN,Female,3A,4+,Y,Any,0,2013,0.24,0,0
52441,TRAIN,Male,3A,4+,N,Named,13,2014,0.24,0,0
52444,TRAIN,Female,6A,2,N,Named,3,2014,0.24,0,0
52445,TRAIN,Male,6A,0,N,Any,6,2014,0.24,0,0
52446,TRAIN,Male,1A,4+,Y,Any,11,2013,0.24,0,0
52447,TRAIN,Male,1B,2,N,Any,7,2014,0.24,0,0
52448,TRAIN,Female,3A,4+,Y,Named,6,2014,0.24,0,0
52449,TRAIN,Male,3A,0,N,Named,5,2013,0.24,0,0
52451,TRAIN,Female,2A,0,N,Named,7,2013,0.24,0,0
52452,TRAIN,Male,2A,2,N,Named,2,2014,0.24,0,0
52455,TRAIN,Female,2A,3,N,Named,7,2014,0.24,0,0
52456,TRAIN,Male,5A,2,N,Any,5,2014,0.24,0,0
52457,TRAIN,Male,1A,3,N,Any,0,2014,0.24,0,0
52459,TRAIN,Female,2A,4+,N,Any,9,2014,0.24,0,0
52460,TRAIN,Female,2A,0,N,Any,15,2013,0.24,0,0
52462,TRAIN,Male,4B,4+,Y,Any,5,2014,0.24,0,0
52463,TRAIN,Female,6A,4+,Y,Any,10,2013,0.24,0,0
52464,TRAIN,Female,5B,4+,N,Named,10,2014,0.24,0,0
52466,TRAIN,Male,2B,4+,N,Any,6,2014,0.24,0,0
52467,TRAIN,Female,1A,1,N,Named,7,2013,0.24,0,0
52469,TRAIN,Female,1B,0,N,Named,3,2013,0.24,0,0
52470,TRAIN,Male,3A,0,N,Any,6,2014,0.24,0,0
52472,TRAIN,Female,3A,2,N,Named,0,2014,0.24,0,0
52473,TRAIN,Female,5A,4+,Y,Named,4,2014,0.24,0,0
52474,TRAIN,Female,3B,4+,Y,Any,4,2014,0.24,0,0
52475,TRAIN,Female,1B,4+,N,Named,6,2014,0.24,0,0
52476,TRAIN,Male,2A,4+,Y,Named,2,2013,0.24,0,0
52477,TRAIN,Female,4B,4+,Y,Named,8,2013,0.24,0,0
52478,TRAIN,Female,2B,1,N,Any,8,2013,0.24,0,0
52479,TRAIN,Male,2A,0,N,Named,0,2014,0.24,0,0
52481,TRAIN,Male,2A,4+,N,Any,8,2013,0.24,0,0
52482,TRAIN,Male,2B,3,N,Any,6,2014,0.24,0,0
52483,TRAIN,Female,4B,2,N,Any,4,2013,0.24,0,0
52484,TRAIN,Female,5A,2,N,Named,7,2013,0.24,0,0
52485,TRAIN,Female,2A,4+,N,Any,0,2014,0.24,0,0
52486,TRAIN,Female,2B,4+,N,Named,10,2013,0.24,0,0
52488,TRAIN,Female,5B,4+,N,Named,4,2013,0.24,0,0
52489,TRAIN,Female,1B,0,N,Any,6,2014,0.24,0,0
52490,TRAIN,Male,3B,4+,Y,Named,6,2013,0.24,0,0
52493,TRAIN,Female,3A,0,N,Any,6,2014,0.24,0,0
52494,TRAIN,Male,5B,4+,N,Any,1,2013,0.24,0,0
52495,TRAIN,Female,1A,4+,N,Named,3,2013,0.24,0,0
52496,TRAIN,Male,1A,4+,N,Named,1,2014,0.24,0,0
52497,TRAIN,Male,3B,4+,Y,Any,10,2014,0.24,0,0
52498,TRAIN,Female,3B,3,N,Named,3,2013,0.24,0,0
